@RELATION test

@ATTRIBUTE max NUMERIC
@ATTRIBUTE min NUMERIC
@ATTRIBUTE range NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE entropy NUMERIC
@ATTRIBUTE class {talking, chewing}

@DATA
22422, -30711, 53133, 3930, 5.48521720693, talking
22422, -10563, 32985, 3730, 5.47721720693, talking
15748, -10162, 25910, 3712, 5.43121977641, talking
20196, -8595, 28791, 3642, 5.47409393482, talking
20196, -7441, 27637, 3313, 5.48209393482, talking
20453, -14388, 34841, 3650, 5.65612965904, talking
20453, -14388, 34841, 3722, 5.79250722715, talking
14243, -8962, 23205, 3508, 5.72259136638, talking
16580, -11666, 28246, 3679, 5.71459136638, talking
16580, -12851, 29431, 3620, 5.79167288373, talking
28262, -12851, 41113, 4012, 5.81174774429, talking
28262, -9458, 37720, 4258, 5.73796563061, talking
24453, -9842, 34295, 3805, 5.59340363323, talking
15444, -9842, 25286, 3305, 5.49809393482, talking
14835, -18596, 33431, 3450, 5.6120643549, talking
17988, -18596, 36584, 3879, 5.68314920904, talking
17988, -11219, 29207, 3889, 5.77846812713, talking
17332, -11970, 29302, 3684, 5.72927119345, talking
17988, -11970, 29958, 3681, 5.51694703563, talking
22213, -11506, 33719, 3752, 5.64314920904, talking
22213, -14259, 36472, 3632, 5.87477001823, talking
13811, -14259, 28070, 3334, 5.69859136638, talking
14803, -10883, 25686, 3397, 5.46623932642, talking
18148, -8786, 26934, 3450, 5.4212391535, talking
18148, -10226, 28374, 3877, 5.48219765692, talking
13987, -10226, 24213, 3998, 5.51694703563, talking
15204, -11459, 26663, 3426, 5.48521720693, talking
15204, -11826, 27030, 3442, 5.61242318324, talking
16259, -11826, 28085, 3747, 5.75025164345, talking
19316, -11635, 30951, 3482, 5.76127119345, talking
19316, -9922, 29238, 3601, 5.76625164345, talking
18293, -10163, 28456, 3707, 5.60442318324, talking
18293, -10163, 28456, 3690, 5.50911348483, talking
18132, -9586, 27718, 3811, 5.54894703563, talking
20613, -15540, 36153, 4195, 5.46317810691, talking
20613, -16276, 36889, 4443, 5.55369761997, talking
19493, -16276, 35769, 3895, 5.66412965904, talking
24790, -14212, 39002, 3964, 5.75025164345, talking
24790, -14212, 39002, 4071, 5.84473091821, talking
22278, -11490, 33768, 4099, 6.13925610272, talking
22278, -11490, 33768, 4090, 6.19799439184, talking
17284, -11539, 28823, 3830, 5.91778956824, talking
24902, -11539, 36441, 3792, 5.79250722715, talking
24902, -7297, 32199, 3457, 5.86873879238, talking
17652, -10355, 28007, 3486, 5.8627672943, talking
11667, -12227, 23894, 3550, 5.98876653843, talking
12499, -12274, 24773, 3364, 5.93961403013, talking
16916, -12274, 29190, 3708, 5.89771924237, talking
16916, -7282, 24198, 3879, 5.96739477057, talking
16580, -9442, 26022, 3584, 5.87477001823, talking
17316, -10387, 27703, 3505, 5.8387672943, talking
17316, -10387, 27703, 3786, 5.99939477057, talking
21685, -11075, 32760, 4043, 6.13623655271, talking
21685, -11075, 32760, 3697, 6.05933596346, talking
17284, -9955, 27239, 4040, 6.10423655271, talking
18964, -9955, 28919, 4420, 6.26291000325, talking
18964, -7697, 26661, 3678, 6.21897484183, talking
16116, -7697, 23813, 3343, 6.03178608844, talking
20549, -5794, 26343, 3722, 6.17456548991, talking
20949, -11299, 32248, 4011, 6.24407238162, talking
20949, -11299, 32248, 3995, 6.1315459399, talking
15667, -10146, 25813, 3530, 6.12958503992, talking
17188, -9186, 26374, 3309, 6.06235551347, talking
17188, -8978, 26166, 3272, 5.92859448012, talking
14292, -8995, 23287, 3188, 5.8627672943, talking
15827, -13411, 29238, 3358, 6.15379243457, talking
15827, -13411, 29238, 3251, 6.14697484183, talking
17972, -6449, 24421, 3384, 5.85378956824, talking
18885, -8770, 27655, 3616, 5.91371924237, talking
22086, -8770, 30856, 3812, 5.95939477057, talking
22086, -12483, 34569, 4135, 6.0581974527, talking
19557, -12483, 32040, 4549, 6.18697484183, talking
25911, -17204, 43115, 4541, 6.22999439184, talking
25911, -17204, 43115, 3764, 6.03835551347, talking
19541, -12787, 32328, 3527, 5.98076653843, talking
19541, -13955, 33496, 3750, 6.09623655271, talking
15027, -13955, 28982, 3699, 6.09925610272, talking
12852, -9635, 22487, 3542, 6.19183153459, talking
16964, -12548, 29512, 3609, 6.27091000325, talking
16964, -12548, 29512, 3575, 6.32064527428, talking
