0, 8290
0, -6673
0, 2784
0, 0
0, 0
0, -3568
0, 1184
0, 896
0, 0
0, 0
0, 0
0, 0
0, 3265
0, 6946
0, 8290
0, -1249
0, 6882
0, 1920
0, 17748
0, 0
0, 0
0, 0
0, 8065
0, 0
0, 4321
0, 0
0, 0
0, 0
0, 0
0, 2161
0, 3585
0, -2224
0, 4209
0, 4753
0, 3569
0, -3761
0, 0
0, 0
0, 0
0, 4305
0, 5777
0, 0
0, 0
0, 0
0, 0
0, -496
0, 3025
0, 7042
0, 576
0, 2368
0, 608
0, 2449
0, 4353
0, 0
0, 0
0, 5553
0, 6929
0, 4113
0, 0
0, 0
0, 0
0, 0
0, 7537
0, -6866
0, 11330
0, 3825
0, 4514
0, 3617
0, 3041
0, 0
0, 0
0, 0
0, -5633
0, 3392
0, 3825
0, 0
0, 0
0, 0
0, -1152
0, -1985
0, 1056
0, 6418
0, -4865
0, 3889
0, 6066
0, 2672
0, 0
0, 2032
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 2913
0, 1313
0, 7698
0, 1760
0, 4337
0, 2001
0, 6145
0, 2448
0, 0
0, 0
0, 10226
0, 17860
0, 3201
0, -64
0, 0
0, 0
0, 3984
0, -224
0, 2065
0, -288
0, 4177
0, 3537
0, 4673
0, 11171
0, 0
0, 0
0, -720
0, 0
0, 0
0, 2944
0, 0
0, 0
0, 0
0, 0
0, -3953
0, -2496
0, 16276
0, 5889
0, 6962
0, -2337
0, -272
0, 0
0, -8065
0, -2816
0, 2224
0, -16
0, 0
0, 0
0, 0
0, 0
0, 3441
0, 6257
0, 12339
0, -64
0, 5730
0, 2209
0, 14915
0, 2049
0, 0
0, 1392
0, 7665
0, 11842
0, 7010
0, 0
0, 0
0, 1760
0, 0
0, -144
0, -1185
0, 6961
0, 976
0, 7857
0, 5601
0, 3009
0, 1952
0, 0
0, -1632
0, 0
0, 8226
0, 3296
0, 0
0, 0
0, 0
0, 0
0, 1728
0, 3777
0, 3425
0, -4801
0, 15508
0, -1648
0, 3297
0, 0
0, 0
0, 5617
0, 2577
0, 1568
0, 0
0, 0
0, 0
0, 0
0, 4657
0, 6258
0, -2753
0, 12483
0, -784
0, 3185
0, -272
0, 1057
0, 0
0, 16596
0, 1248
0, 6161
0, 4849
0, 0
0, 0
0, 0
0, 0
0, 1953
0, 10131
0, 7650
0, 5521
0, 512
0, -1376
0, 2960
0, 0
0, 0
0, 0
0, 0
0, 9330
0, 2848
0, 0
0, 0
0, 0
0, 0
0, 4433
0, -3953
0, -1921
0, 817
0, 1489
0, -1905
0, -3041
0, 0
0, 0
0, -2032
0, 1120
0, -6418
0, 0
0, 0
0, 0
0, 2496
0, -2321
0, 4001
0, -5409
0, 896
0, -4913
0, -176
0, 5138
0, 705
0, 0
0, 0
0, 0
0, 2976
0, 8978
0, 0
0, 0
0, 0
0, 1344
0, 1744
0, 704
0, 16837
0, -4113
0, 768
0, -5297
0, -657
0, 0
0, 832
0, 0
0, -9506
0, -784
0, 5569
0, 0
0, -752
0, 0
0, 0
0, 2673
0, 3233
0, 3793
0, -576
0, 9378
0, 2832
0, -3265
0, 0
0, 0
0, 0
0, 192
0, 2016
0, 0
0, 0
0, 0
0, -768
0, 4545
0, 2993
0, 2369
0, 12243
0, 2272
0, 10931
0, 21013
0, 3793
0, 0
0, 0
0, 0
0, -2928
0, 15764
0, 0
0, 1136
0, 0
0, 0
0, 11667
0, 2192
0, -576
0, 4305
0, 1392
0, -1648
0, 7090
0, 0
0, 0
0, 0
0, 8754
0, 4273
0, 27815
0, 1104
0, 0
0, 0
0, 0
0, 3056
0, -9347
0, 8546
0, -7330
0, 5585
0, 8306
0, -2113
0, 0
0, 0
0, 0
0, 0
0, 1840
0, 0
0, 320
0, 0
0, 0
0, 2720
0, 4914
0, -3681
0, -1504
0, 1761
0, 576
0, 3344
0, 12499
0, 0
0, 0
0, 0
0, -9266
0, 8658
0, 1824
0, 0
0, 0
0, 0
0, -4305
0, 7090
0, -672
0, 256
0, 4145
0, 7138
0, 2128
0, 0
0, 0
0, 2704
0, 2448
0, 0
0, 4385
0, 0
0, 0
0, 0
0, 0
0, 1232
0, 1360
0, -1265
0, 2033
0, 1937
0, 5297
0, 3344
0, 0
0, 3936
0, -3264
0, 1008
0, 4833
0, 0
0, 0
0, 0
0, 1712
0, 6721
0, 8514
0, 8290
0, 2481
0, 7153
0, -640
0, -2112
0, 15107
0, 0
0, 0
0, 0
0, -672
0, -4369
0, 0
0, 0
0, 0
0, 3248
0, 2689
0, -448
0, 14772
0, 4193
0, 5105
0, -4049
0, 3057
0, -160
0, 0
0, 0
0, -7554
0, 6706
