0, 4016
0, 4048
0, 4064
0, 4064
0, 4048
0, 4032
0, 4064
0, 4032
0, 4048
0, 4048
0, 4048
0, 4080
0, 4080
0, 4048
0, 4064
0, 4064
0, 4048
0, 4048
0, 4064
0, 4048
0, 4080
0, 4048
0, 4016
0, 4048
0, 4064
0, 4064
0, 4032
0, 4080
0, 4064
0, 4000
0, 4064
0, 4064
0, 4064
0, 4048
0, 3984
0, 4080
0, 4097
0, 4064
0, 4080
0, 4048
0, 4048
0, 4080
0, 4048
0, 4048
0, 4080
0, 4064
0, 4048
0, 4080
0, 4080
0, 4048
0, 4080
0, 4113
0, 4080
0, 4080
0, 4080
0, 4080
0, 4064
0, 4080
0, 4048
0, 4080
0, 4080
0, 4080
0, 4080
0, 4064
0, 4080
0, 4064
0, 4097
0, 4048
0, 4064
0, 4080
0, 4080
0, 4064
0, 4080
0, 4080
0, 4080
0, 4080
0, 4064
0, 4064
0, 4080
0, 4032
0, 4080
0, 4048
0, 4064
0, 4048
0, 4080
0, 4064
0, 4080
0, 4064
0, 4080
0, 4016
0, 4064
0, 4064
0, 4064
0, 4048
0, 4048
0, 4080
0, 4080
0, 4064
0, 4064
0, 4016
0, 4048
0, 4064
0, 4048
0, 4080
0, 4048
0, 4016
0, 4048
0, 4032
0, 4048
0, 3984
0, 4048
0, 4016
0, 4064
0, 4048
0, 4048
0, 4048
0, 4032
0, 4064
0, 4032
0, 4000
0, 4048
0, 4048
0, 4048
0, 4016
0, 4016
0, 4048
0, 4032
0, 4032
0, 4016
0, 3968
0, 4032
0, 4016
0, 4048
0, 4080
0, 4048
0, 4048
0, 4048
0, 4064
0, 4048
0, 4016
0, 4064
0, 4048
0, 4048
0, 4032
0, 4048
0, 4032
0, 4064
0, 4064
0, 4064
0, 4048
0, 4080
0, 4080
0, 4080
0, 4064
0, 4064
0, 4080
0, 4080
0, 4064
0, 4064
0, 4032
0, 4080
0, 4064
0, 4064
0, 4080
0, 4080
0, 4080
0, 4080
0, 4080
0, 4080
0, 4048
0, 4080
0, 4113
0, 4080
0, 4080
0, 4064
0, 4080
0, 4080
0, 4064
0, 4080
0, 4016
0, 4064
0, 4080
0, 4064
0, 4080
0, 4113
0, 4080
0, 4080
0, 4080
0, 4016
0, 4080
0, 4080
0, 4097
0, 4080
0, 4080
0, 4080
0, 4080
0, 4064
0, 4064
0, 4064
0, 4064
0, 4064
0, 4048
0, 4048
0, 4080
0, 4048
0, 4000
0, 4048
0, 4080
0, 4000
0, 4080
0, 4064
0, 4113
0, 4048
0, 4064
0, 4080
0, 4016
0, 4000
0, 4000
0, 3936
0, 3984
0, 3984
0, 4000
0, 4032
0, 4080
0, 4032
0, 4016
0, 4048
0, 4080
0, 4000
0, 4016
0, 4000
0, 4016
0, 4000
0, 4080
0, 4064
0, 4064
0, 4064
0, 4064
0, 4097
0, 4016
0, 4080
0, 4080
